ID,Rented Bike Count
118,-2963312980315026.5
119,-2963312980315585.0
120,1279.5
121,1523.0
122,-2963312980315172.5
123,-2963312980315594.5
124,-2963312980315219.0
125,1404.0
126,-2963312980314995.0
127,-2963312980315500.0
128,-2963312980314873.5
129,-2963312980315655.5
130,-2963312980315465.5
131,-2963312980314916.0
132,-2963312980314844.0
133,-2963312980315338.0
134,-2963312980315376.0
135,1589.0
136,-2963312980314778.5
137,-2963312980315406.5
138,-2963312980315217.5
139,1413.5
140,-2963312980314588.0
141,1120.5
142,-2963312980315789.5
143,-2963312980315010.0
144,756.5
145,-2963312980315531.0
146,-2963312980315449.5
147,-2963312980315220.0
148,-2963312980315101.0
149,-2963312980315885.5
150,-2963312980314735.5
151,-2963312980315079.5
152,-2963312980315635.5
153,-2963312980315369.0
154,1525.0
155,474.0
156,-2963312980315754.5
157,-2963312980316161.0
158,-2963312980314832.5
159,850.5
160,-2963312980315640.5
161,-2963312980315565.0
162,1518.5
163,1247.0
164,-2963312980316074.0
165,-2963312980314921.5
166,-2963312980315149.0
167,861.0
168,1554.5
169,-2963312980316028.5
170,-2963312980315278.5
171,1346.5
172,-2963312980315453.0
173,887.0
174,-2963312980315454.0
175,-2963312980315695.0
176,1554.0
177,-2963312980315175.5
178,-2963312980315294.0
179,1053.5
180,-2963312980314983.5
181,-2963312980315480.0
182,1165.0
183,-2963312980314785.0
184,-2963312980315585.0
185,-2963312980315264.5
186,-2963312980315230.5
187,-2963312980315715.5
188,966.0
189,-2963312980315493.0
190,-2963312980314759.5
191,-2963312980315309.0
192,-2963312980315035.5
193,896.0
194,-2963312980315556.0
195,-2963312980315283.0
196,-2963312980314885.0
197,971.0
198,-2963312980315774.5
199,-2963312980316049.5
200,-2963312980315352.5
201,-2963312980314973.0
202,-2963312980315326.0
203,1241.5
204,-2963312980314978.0
205,-2963312980314763.0
206,-2963312980314941.5
207,-2963312980315160.5
208,-2963312980315530.0
209,-2963312980314891.0
210,826.5
211,-2963312980315513.5
212,-2963312980314780.5
213,-2963312980315013.0
214,-2963312980315370.0
215,-2963312980314980.0
216,1275.0
217,-2963312980315091.0
218,-2963312980315213.5
219,-2963312980315081.5
220,-2963312980314782.0
221,1194.0
222,-2963312980314967.0
223,-2963312980314864.0
224,1485.0
225,-2963312980315316.0
226,1040.0
227,-2963312980314988.0
228,-2963312980315171.0
229,-2963312980315689.0
230,1238.0
231,-2963312980315439.0
232,-2963312980315515.5
233,-2963312980315004.5
234,1047.0
235,-2963312980315373.0
236,-2963312980315769.0
237,-2963312980315689.5
238,-2963312980315414.0
239,898.5
240,-2963312980315622.5
241,-2963312980315336.5
242,-2963312980315893.5
243,-2963312980314854.5
244,-2963312980316363.0
245,-2963312980314677.0
246,-2963312980315650.0
247,-2963312980314895.0
248,-2963312980314921.0
249,-2963312980315187.0
250,-2963312980316332.0
251,-2963312980315061.5
252,-2963312980315677.5
253,-2963312980315673.5
254,-2963312980316380.0
255,-2963312980315523.0
256,1024.0
257,-2963312980314885.0
258,-2963312980314638.0
259,-2963312980315258.5
260,-2963312980315504.0
261,-2963312980314908.5
262,-2963312980315181.0
263,813.5
264,-2963312980315170.0
265,-2963312980315676.0
266,-2963312980314907.0
267,-2963312980315700.5
268,-2963312980315005.5
269,-2963312980315762.0
270,1007.0
271,-2963312980315194.0
272,1409.5
273,-2963312980315419.0
274,1219.0
275,-2963312980315843.0
276,-2963312980315567.0
277,-2963312980315408.5
278,-2963312980314710.0
279,-2963312980315205.5
280,-2963312980315226.0
281,-2963312980315625.0
282,-2963312980315203.0
283,1633.0
284,-2963312980314908.5
285,-2963312980314996.5
286,-2963312980315667.0
287,-2963312980314603.0
288,-2963312980314939.0
289,1701.0
290,1034.5
291,-2963312980315615.0
292,-2963312980315431.5
293,-2963312980315119.0
294,-2963312980314914.0
295,-2963312980315574.5
296,1426.0
297,-2963312980314585.0
298,908.5
299,-2963312980314752.0
300,1087.5
301,760.5
302,1177.0
303,-2963312980315316.0
304,-2963312980314871.5
305,1401.5
306,-2963312980315623.0
307,-2963312980314663.0
308,-2963312980316417.0
309,-2963312980315329.0
310,1647.0
311,-2963312980315062.0
312,-2963312980315210.0
313,919.0
314,-2963312980316269.5
315,-2963312980314560.5
316,-2963312980315972.5
317,-2963312980314795.0
318,-2963312980315112.5
319,1516.5
320,-2963312980315270.0
321,-2963312980314757.0
322,1516.0
323,1374.5
324,-2963312980316357.5
325,-2963312980316076.5
326,-2963312980314859.0
327,1172.5
328,-2963312980314636.5
329,-2963312980315004.5
330,1076.5
331,-2963312980314922.5
332,-2963312980315197.5
333,-2963312980315955.0
334,-2963312980314988.0
335,-2963312980315271.5
336,-2963312980316489.5
337,-2963312980315608.0
338,-2963312980315015.0
339,933.0
340,-2963312980315623.0
341,-2963312980314717.5
342,914.0
343,-2963312980315333.5
344,-2963312980314710.0
345,-2963312980315739.5
346,719.0
347,-2963312980315197.5
348,1155.5
349,-2963312980315029.5
350,-2963312980315193.5
351,869.5
352,-2963312980314569.5
353,1459.5
354,1215.5
355,-2963312980315188.5
356,-2963312980315473.0
357,-2963312980315526.0
358,-2963312980315029.0
359,-2963312980315107.0
360,-277.0
361,-2963312980316160.5
362,-2963312980315628.5
363,-2963312980315695.5
364,-2963312980314796.0
365,-2963312980315555.0
366,-2963312980315439.5
367,-2963312980315747.0
368,-2963312980315075.5
369,-2963312980315519.5
370,-2963312980314627.0
371,-2963312980315214.0
372,-2963312980314839.5
373,-2963312980315611.0
374,1087.0
375,-2963312980315804.5
376,-2963312980314765.5
377,-2963312980315449.0
378,-2963312980314811.0
379,-2963312980315509.5
380,-2963312980315675.5
381,-2963312980314808.5
382,-2963312980314951.0
383,1660.0
384,-2963312980314774.0
385,-2963312980315710.5
386,-2963312980315413.0
387,-2963312980315670.0
388,1391.0
389,-2963312980315034.5
390,-2963312980315146.0
391,745.0
392,902.0
393,-2963312980314892.5
394,-2963312980314907.0
395,-2963312980315506.5
396,-2963312980315029.0
397,-2963312980314635.0
398,-2963312980314768.0
399,-2963312980315825.0
400,-2963312980314751.0
401,-2963312980315108.0
402,-2963312980315314.0
403,-2963312980315376.0
404,-2963312980314944.5
405,-2963312980315096.0
406,-2963312980315510.5
407,1165.5
408,-2963312980314692.5
409,-2963312980314987.5
410,-2963312980314852.0
411,-2963312980315044.0
412,-2963312980315642.0
413,-2963312980315631.5
414,-2963312980314974.5
415,-2963312980315238.0
416,-2963312980314945.5
417,-2963312980316139.0
418,-2963312980315536.0
419,-2963312980316147.0
420,-2963312980315663.0
421,647.0
422,1227.5
423,-2963312980315509.0
424,-2963312980315195.5
425,-2963312980316188.0
426,1349.0
427,-2963312980315384.5
428,-2963312980315652.0
429,1745.0
430,-2963312980314948.0
431,-2963312980315235.5
432,-2963312980315066.5
433,-2963312980315038.5
434,-2963312980315097.5
435,-2963312980315032.5
436,-2963312980315639.5
437,-2963312980315320.5
438,957.5
439,-2963312980315589.5
440,-2963312980315548.0
441,-2963312980315173.5
442,-2963312980315003.5
443,-2963312980315656.5
444,1177.0
445,-2963312980314672.0
446,-2963312980315575.0
447,-2963312980315834.5
448,965.0
449,135.0
450,-2963312980314978.5
451,-2963312980314938.0
452,-2963312980315005.5
453,-2963312980314907.5
454,-2963312980315350.0
455,-2963312980314952.5
456,-2963312980315517.0
457,1457.5
458,-2963312980316217.5
459,1663.0
460,1613.5
461,-2963312980314907.5
462,-2963312980314850.5
463,1209.0
464,-2963312980314924.0
465,-2963312980315525.0
466,-2963312980316249.5
467,-2963312980314796.0
468,-2963312980314886.5
469,1295.0
470,-2963312980315637.5
471,-2963312980314843.5
472,915.5
473,-2963312980314978.0
474,792.5
475,-2963312980315095.5
476,-2963312980314651.5
477,-2963312980315698.0
478,-2963312980315658.0
479,1398.5
480,-2963312980315551.5
481,-2963312980315371.0
482,-2963312980314694.5
483,-2963312980315281.0
484,1121.0
485,-2963312980315584.0
486,-2963312980315469.5
487,-2963312980315020.5
488,-2963312980315538.5
489,-2963312980315809.0
490,1194.0
491,-2963312980314892.5
492,-2963312980315700.0
493,-2963312980315053.0
494,864.0
495,-2963312980314904.5
496,1330.0
497,-2963312980314967.5
498,-2963312980314699.5
499,411.5
500,-2963312980315686.5
501,1167.0
502,-2963312980315576.0
503,-2963312980314628.0
504,-2963312980315144.0
505,1301.5
506,-2963312980315646.5
507,-2963312980315596.0
508,-2963312980314865.5
509,-2963312980314550.0
510,705.0
511,-2963312980315193.0
512,-2963312980315686.5
513,1541.0
514,-2963312980315417.0
515,-2963312980316114.0
516,-2963312980315636.0
517,-2963312980314686.5
518,-2963312980315344.0
519,1283.0
520,-2963312980314584.0
521,-2963312980315316.5
522,-2963312980314612.0
523,-2963312980315254.0
524,-2963312980315490.0
525,-2963312980314969.0
526,-2963312980315197.0
527,-2963312980315613.0
528,-2963312980315200.5
529,-2963312980315174.0
530,1530.0
531,615.0
532,-2963312980315099.5
533,1197.5
534,-2963312980315295.5
535,867.5
536,-2963312980315017.0
537,-2963312980315755.0
538,-2963312980315526.0
539,723.5
540,-2963312980315034.5
541,-2963312980315295.5
542,-2963312980314611.0
543,-2963312980315650.5
544,-2963312980315309.0
545,720.0
546,-2963312980314653.5
547,1182.0
548,-2963312980314921.5
549,-2963312980314867.0
550,-2963312980316057.0
551,-2963312980314922.0
552,-2963312980315120.0
553,-2963312980314863.5
554,-2963312980315283.0
555,-2963312980314804.5
556,-2963312980315462.0
557,-2963312980314927.5
558,-2963312980314971.0
559,-2963312980314886.5
560,-2963312980315501.5
561,-2963312980314956.0
562,-2963312980314607.5
563,-2963312980315462.0
564,-2963312980315313.5
565,1556.0
566,-2963312980315633.0
567,-2963312980315637.5
568,-2963312980316474.5
569,1444.5
570,-2963312980315316.5
571,-2963312980315104.5
572,-2963312980316135.5
573,739.0
574,-2963312980315005.0
575,-2963312980314846.5
576,-2963312980315555.5
577,-2963312980315444.0
578,-2963312980314535.5
579,-2963312980315229.5
580,-2963312980316148.5
581,960.5
582,-2963312980315769.5
583,-2963312980315696.5
584,1028.0
585,-2963312980315390.5
586,1021.5
587,-2963312980315462.5
588,-2963312980315268.0
589,-2963312980314788.0
590,-2963312980315145.0
591,-2963312980315185.5
592,-2963312980315193.5
593,-2963312980315689.0
594,-2963312980315282.5
595,-2963312980315249.5
596,929.0
597,-2963312980315435.0
598,-2963312980315071.0
599,1088.0
600,-2963312980315709.0
601,-2963312980315219.0
602,-2963312980315027.5
603,-2963312980315038.5
604,-2963312980315725.5
605,-2963312980315487.0
606,1222.0
607,-2963312980315668.0
608,1106.5
609,-2963312980315130.5
610,-2963312980314758.5
611,1081.5
612,-2963312980315768.0
613,1307.0
614,-2963312980314510.5
615,-2963312980316134.0
616,-2963312980315607.0
617,-2963312980314743.5
618,-2963312980315703.5
619,1662.5
620,706.0
621,-2963312980315365.0
622,-2963312980314871.5
623,-2963312980315345.5
624,-2963312980314857.5
625,-2963312980314980.0
626,1345.0
627,-2963312980315332.5
628,1611.5
629,-2963312980315937.0
630,-2963312980315839.5
631,1182.5
632,-2963312980314993.0
633,521.5
634,-2963312980315370.0
635,-2963312980315051.5
636,-2963312980314878.5
637,-2963312980315723.0
638,-2963312980314598.5
639,-2963312980315561.0
640,-2963312980315637.5
641,-2963312980315458.5
642,891.5
643,-2963312980315379.5
644,1206.5
645,-2963312980315159.5
646,-2963312980315103.5
647,-2963312980314971.5
648,-2963312980316242.0
649,-2963312980315737.5
650,1369.5
651,-2963312980315496.0
652,1536.0
653,-2963312980314564.5
654,-2963312980316448.5
655,-2963312980315619.0
656,-2963312980315777.5
657,-2963312980315434.5
658,-2963312980315458.0
659,-2963312980315387.0
660,949.5
661,-2963312980315456.5
662,1048.0
663,-2963312980315602.5
664,-2963312980315679.0
665,-2963312980314670.5
666,-2963312980315320.5
667,-2963312980315413.0
668,-2963312980315191.0
669,-2963312980316166.5
670,-2963312980315657.5
671,-2963312980315386.0
672,-2963312980314667.0
673,-2963312980314814.0
674,-2963312980315239.0
675,-2963312980315153.5
676,-2963312980315551.0
677,-2963312980314866.5
678,-2963312980315176.0
679,-2963312980314915.0
680,1435.5
681,-2963312980315206.0
682,-2963312980315307.5
683,713.0
684,-2963312980315031.0
685,-2963312980315248.0
686,-2963312980315548.5
687,-2963312980315213.0
688,-2963312980315245.0
689,-2963312980315417.5
690,-2963312980315288.0
691,-2963312980315294.5
692,-2963312980314948.5
693,-2963312980314894.5
694,-2963312980315048.0
695,-2963312980315062.5
696,-2963312980315481.5
697,-2963312980314912.0
698,-2963312980314751.5
699,-2963312980315357.0
700,-2963312980315482.0
701,-2963312980314752.0
702,892.0
703,-2963312980315635.5
704,-2963312980315100.0
705,-2963312980315818.5
706,-2963312980315532.5
707,-2963312980315552.5
708,1627.5
709,-2963312980315402.5
710,-2963312980314822.5
711,1249.5
712,-2963312980314907.0
713,-2963312980315194.5
714,-2963312980315393.5
715,-2963312980315080.0
716,-2963312980314942.0
717,-2963312980315484.0
718,902.5
719,-2963312980315230.0
720,-2963312980315550.0
721,-2963312980314967.5
722,-2963312980314938.0
723,862.5
724,-2963312980315187.5
725,-2963312980315569.0
726,731.0
727,-2963312980314949.5
728,-2963312980315422.0
729,1295.5
730,-2963312980315625.0
731,-2963312980315895.5
732,-2963312980315638.5
733,-2963312980315159.5
734,-2963312980315262.0
735,-2963312980314760.5
736,-2963312980315447.0
737,-2963312980315523.0
738,1276.0
739,1238.5
740,-2963312980314843.0
741,-2963312980315186.0
742,-2963312980315488.0
743,1287.5
744,-2963312980315456.5
745,-2963312980314937.5
746,-2963312980315615.5
747,-2963312980314566.0
748,-2963312980315601.0
749,-2963312980314969.0
750,-2963312980315001.5
751,928.0
752,-2963312980315087.5
753,-2963312980315710.5
754,733.5
755,-2963312980314610.0
756,1494.5
757,-2963312980314679.5
758,-2963312980315261.0
759,1014.0
760,-2963312980314904.5
761,1593.5
762,-2963312980315939.5
763,1362.5
764,-2963312980315170.0
765,-2963312980315553.5
766,-2963312980315524.5
767,-2963312980315618.5
768,-2963312980315804.5
769,-2963312980314793.0
770,-2963312980315006.5
771,-2963312980314919.0
772,-2963312980314984.5
773,-2963312980314986.0
774,-2963312980315403.5
775,-2963312980315033.5
776,-2963312980315109.0
777,-2963312980315655.5
778,-2963312980315035.5
779,-2963312980315004.0
780,-2963312980315552.5
781,-2963312980316018.5
782,-2963312980315833.5
783,-2963312980314967.5
784,-2963312980315698.5
785,-2963312980315039.5
786,1006.0
787,-2963312980314850.5
788,-2963312980315008.0
789,781.5
790,-2963312980315062.5
791,-2963312980315187.0
792,1555.0
793,-2963312980314869.5
794,-2963312980315593.0
795,-2963312980315180.5
796,-2963312980315355.5
797,-2963312980315222.0
798,-2963312980315605.5
799,1668.5
800,-2963312980315111.5
801,-2963312980315671.5
802,-2963312980315487.0
803,-2963312980315336.5
804,-2963312980315299.5
805,-2963312980316149.5
806,-2963312980315672.5
807,965.5
808,-2963312980315824.0
809,-2963312980315550.0
810,-2963312980314594.5
811,-2963312980314862.0
812,1390.0
813,-2963312980315278.5
814,-2963312980314936.5
815,-2963312980314864.5
816,-2963312980315297.5
817,-2963312980315372.5
818,1517.0
819,-2963312980315349.5
820,-2963312980315149.0
821,668.0
822,-2963312980315817.0
823,1368.5
824,-2963312980315248.5
825,-2963312980315525.0
826,-2963312980314921.5
827,-2963312980315104.5
828,-2963312980315600.5
829,-2963312980315208.0
830,-2963312980315249.0
831,1209.0
832,-2963312980315092.5
833,-2963312980316319.5
834,-2963312980314957.0
835,-2963312980315172.0
836,-2963312980315456.5
837,-2963312980314805.5
838,-2963312980315584.0
839,-2963312980314751.5
840,-2963312980315286.0
841,-2963312980315063.5
842,-2963312980315835.0
843,-2963312980315145.5
844,-2963312980315021.0
845,-2963312980315115.0
846,-2963312980314997.0
847,-2963312980315587.5
848,1511.5
849,898.0
850,-2963312980315630.0
851,-2963312980315514.5
852,-2963312980315016.0
853,-2963312980315841.5
854,-2963312980316420.5
855,-2963312980315415.5
856,-2963312980315002.0
857,-2963312980314647.5
858,-2963312980315615.0
859,-2963312980315500.0
860,-2963312980315018.0
861,-2963312980315033.5
862,-2963312980315735.5
863,-2963312980314733.0
864,-2963312980315132.5
865,-2963312980314714.5
866,868.5
867,-2963312980315626.5
868,-2963312980314623.0
869,-2963312980315629.5
870,-2963312980315676.5
871,-2963312980315704.0
872,-2963312980314911.5
873,-2963312980315661.0
874,-2963312980315312.5
875,-2963312980315476.0
876,-2963312980314891.5
877,-2963312980315169.0
878,-2963312980314752.0
879,948.5
880,-2963312980314934.5
881,-2963312980315653.5
882,-2963312980315645.5
883,-2963312980315665.0
884,-2963312980315560.0
885,-2963312980315752.5
886,-2963312980316105.0
887,-2963312980314942.5
888,1077.5
889,-2963312980315471.0
890,-2963312980314838.5
891,-2963312980315712.0
892,-2963312980315118.5
893,-2963312980315471.5
894,-2963312980314882.5
895,1450.5
896,-2963312980315491.5
897,-2963312980315961.0
898,951.5
899,-2963312980315361.5
900,-2963312980314973.0
901,-2963312980315634.0
902,-2963312980315733.5
903,-2963312980315216.5
904,-2963312980315429.5
905,-2963312980315451.0
906,-2963312980315635.5
907,-2963312980315123.0
908,-2963312980314753.0
909,-2963312980315388.0
910,1024.0
911,-2963312980315117.5
912,-2963312980316478.5
913,-2963312980315045.0
914,-2963312980314977.5
915,669.0
916,-2963312980315021.0
917,1683.5
918,-2963312980315076.5
919,-2963312980314588.0
920,-2963312980314675.5
921,-2963312980314650.0
922,-2963312980314937.0
923,-2963312980315257.0
924,-2963312980314929.5
925,-2963312980315025.5
926,-2963312980314897.5
927,-2963312980314912.0
928,-2963312980315631.0
929,-2963312980315612.0
930,1558.5
931,-2963312980315286.0
932,-2963312980315713.0
933,-2963312980315874.0
934,-2963312980315125.5
935,-2963312980315426.0
936,1231.0
937,-2963312980315589.0
938,-2963312980315126.5
939,1196.5
940,-2963312980315887.5
941,1361.0
942,-2963312980314736.0
943,-2963312980315132.5
944,-2963312980315287.5
945,-2963312980315322.5
946,-2963312980315235.0
947,-2963312980314981.0
948,-2963312980314824.5
949,-2963312980315164.5
950,-2963312980315346.5
951,-2963312980315732.5
952,-2963312980314964.5
953,-2963312980314805.0
954,-2963312980315037.5
955,-2963312980314674.0
956,1255.5
957,-2963312980314890.5
958,-2963312980315582.5
959,-2963312980315821.0
960,-2963312980315307.5
961,1118.5
962,1082.5
963,-2963312980315357.0
964,927.5
965,-2963312980316444.0
966,-2963312980315644.5
967,-2963312980315050.5
968,-2963312980316472.0
969,-2963312980315625.0
970,-2963312980315172.5
971,217.0
972,-2963312980315454.0
973,-2963312980316444.5
974,1536.0
975,-2963312980314745.5
976,-2963312980314848.5
977,1618.5
978,-2963312980315505.0
979,-2963312980315051.5
980,-2963312980315790.5
981,-2963312980316383.5
982,1312.0
983,-2963312980315603.5
984,-2963312980315479.5
985,748.5
986,-2963312980315085.0
987,-2963312980315580.0
988,-2963312980315781.5
989,-2963312980314992.5
990,-2963312980315710.0
991,-2963312980314924.0
992,-2963312980314627.0
993,-2963312980315678.0
994,1639.0
995,-2963312980315513.5
996,-2963312980315157.0
997,-2963312980315345.0
998,-2963312980315029.5
999,-2963312980314675.0
1000,-2963312980315134.5
1001,-2963312980315281.0
1002,-2963312980315573.5
1003,1564.5
1004,-2963312980315589.5
1005,-699.0
1006,-2963312980314652.0
1007,-2963312980314663.5
1008,975.0
1009,-2963312980315604.5
1010,-2963312980315858.5
1011,-2963312980315625.0
1012,1086.5
1013,-2963312980314940.0
1014,-2963312980315250.5
1015,-2963312980315103.5
1016,-2963312980315092.5
1017,-2963312980315070.0
1018,-2963312980314867.0
1019,-2963312980315410.5
1020,-2963312980315101.0
1021,-2963312980314873.5
1022,-2963312980315165.5
1023,698.0
1024,-2963312980316488.5
1025,-2963312980316203.5
1026,-2963312980316366.5
1027,-2963312980315512.5
1028,-2963312980315772.0
1029,-2963312980314940.0
1030,-2963312980314578.5
1031,-2963312980315063.5
1032,1333.0
1033,-2963312980315923.0
1034,1296.0
1035,-2963312980315031.0
1036,-2963312980314524.5
1037,-2963312980315040.0
1038,-2963312980314897.0
1039,1153.0
1040,-2963312980315133.0
1041,-2963312980315830.0
1042,1043.5
1043,-2963312980315599.0
1044,-2963312980315207.0
1045,535.5
1046,-2963312980315673.0
1047,-2963312980315403.0
1048,-2963312980314903.0
1049,-2963312980315687.0
1050,950.5
1051,-2963312980315935.5
1052,1158.5
1053,-2963312980315046.0
1054,-2963312980315095.5
1055,1324.0
1056,-2963312980315476.0
1057,-2963312980314818.0
1058,1675.0
1059,-2963312980314613.5
1060,-2963312980315822.5
1061,-2963312980315380.0
1062,-2963312980315564.0
1063,-2963312980315055.5
1064,-2963312980315230.0
1065,-2963312980314979.5
1066,-2963312980314904.0
1067,-2963312980314535.5
1068,-2963312980314972.0
1069,-2963312980314738.5
1070,298.0
1071,1156.0
1072,-2963312980315628.0
1073,998.5
1074,-2963312980315006.0
1075,-2963312980314813.0
1076,-2963312980315386.5
1077,-2963312980315132.5
1078,-2963312980314981.0
1079,598.5
1080,-2963312980315330.5
1081,1265.5
1082,-2963312980315854.5
1083,-2963312980314769.0
1084,-2963312980315616.5
1085,-2963312980315098.5
1086,-2963312980315057.0
1087,-2963312980315681.0
1088,-2963312980314993.0
1089,-2963312980315266.0
1090,-2963312980314970.5
1091,-2963312980315280.0
1092,-2963312980314684.0
1093,-2963312980315034.5
1094,-2963312980315099.0
1095,-2963312980315417.0
1096,-2963312980314961.5
1097,-2963312980315084.0
1098,-2963312980315714.0
1099,704.0
1100,-2963312980314751.0
1101,-2963312980315665.0
1102,-2963312980315502.5
1103,411.5
1104,901.5
1105,-2963312980315603.5
1106,-2963312980315248.0
1107,-2963312980315097.0
1108,-2963312980315442.0
1109,961.0
1110,-2963312980315428.0
1111,-2963312980315047.0
1112,-2963312980315637.5
1113,-2963312980315458.5
1114,-2963312980315660.0
1115,-2963312980315501.5
1116,-2963312980314993.0
1117,-2963312980315506.5
1118,1289.0
1119,1302.5
1120,-2963312980314819.5
1121,722.0
1122,-2963312980314686.0
1123,-2963312980314966.5
1124,-2963312980315073.0
1125,673.5
1126,-2963312980315702.0
1127,-2963312980314990.0
1128,-2963312980315322.5
1129,-2963312980314571.5
1130,904.0
1131,-2963312980314691.0
1132,-2963312980315609.5
1133,-2963312980315517.0
1134,-2963312980315033.5
1135,-2963312980315565.0
1136,-2963312980315060.0
1137,-2963312980315314.5
1138,1317.0
1139,-2963312980315281.5
1140,1113.0
1141,1553.0
1142,-2963312980315636.5
1143,1573.5
1144,996.0
1145,-2963312980314960.5
1146,-2963312980314569.5
1147,-2963312980315410.0
1148,-2963312980315583.0
1149,-2963312980315049.0
1150,-2963312980315463.0
1151,-2963312980314743.0
1152,-2963312980315324.0
1153,-2963312980315149.5
1154,-2963312980314954.5
1155,-2963312980315894.5
1156,-2963312980315243.0
1157,-2963312980315700.0
1158,-2963312980315318.0
1159,-2963312980315308.5
1160,-2963312980314851.0
1161,-2963312980314923.5
1162,-2963312980315207.0
1163,-2963312980314994.0
1164,941.5
1165,1329.5
1166,-2963312980315616.0
1167,-2963312980315741.5
1168,-2963312980314941.5
1169,-2963312980314852.0
1170,-2963312980315639.0
1171,-2963312980315667.0
1172,-2963312980314912.0
1173,-2963312980316051.0
1174,-2963312980315222.0
1175,-2963312980315546.5
1176,-2963312980314630.5
1177,-2963312980315170.5
1178,-2963312980315421.0
1179,-2963312980315056.0
1180,-2963312980315104.0
1181,-2963312980315979.0
1182,1239.5
1183,-2963312980314721.0
1184,645.5
1185,-2963312980314956.0
1186,-2963312980315187.0
1187,-2963312980315363.0
1188,-2963312980314848.5
1189,-2963312980315399.5
1190,-2963312980315647.5
1191,-2963312980315682.0
1192,-2963312980314812.0
1193,-2963312980315241.5
1194,-2963312980315675.0
1195,-2963312980315600.0
1196,1268.0
1197,-2963312980314748.5
1198,-2963312980315663.5
1199,-2963312980315431.5
1200,936.0
1201,1319.5
1202,-2963312980314970.0
1203,-2963312980315546.5
1204,1081.5
1205,-2963312980315074.0
1206,-2963312980315561.0
1207,-2963312980315551.5
1208,-2963312980315132.5
1209,-2963312980315228.5
1210,-2963312980315564.0
1211,-2963312980315352.5
1212,-2963312980315079.5
1213,-2963312980315398.0
1214,-2963312980314562.5
1215,-2963312980314978.5
1216,-2963312980315422.5
1217,1695.0
1218,653.0
1219,-2963312980314679.5
1220,-2963312980314890.5
1221,-2963312980315076.5
1222,-2963312980314775.0
1223,-2963312980315133.5
1224,-2963312980315579.5
1225,-2963312980315145.0
1226,798.5
1227,1029.5
1228,-2963312980314717.0
1229,-2963312980314794.0
1230,1376.5
1231,-2963312980315093.5
1232,-2963312980315582.5
1233,-2963312980315111.5
1234,-2963312980315537.0
1235,-2963312980315286.0
1236,-2963312980315436.5
1237,929.5
1238,-2963312980315657.5
1239,1491.0
1240,950.5
1241,-2963312980314661.0
1242,-2963312980315188.5
1243,-2963312980315607.0
1244,-2963312980315139.5
1245,-2963312980314884.0
1246,-2963312980316311.0
1247,-2963312980314877.5
1248,1138.5
1249,-2963312980315346.5
1250,-2963312980315292.5
1251,-2963312980315551.0
1252,-2963312980315188.0
1253,1189.0
1254,-2963312980315688.5
